"Step","Grouped runs - collection/reward/mean_total_return_100","Grouped runs - collection/reward/mean_total_return_100__MIN","Grouped runs - collection/reward/mean_total_return_100__MAX"
"80000","-2.021957949595526","-2.15665841922164","-1.8872574799694122"
"82000","-2.0421086528406636","-2.173476145761769","-1.9107411599195585"
"84000","-2.0080694466208415","-2.1492054483720233","-1.8669334448696602"
"86000","-2.0121077633960995","-2.120249845953875","-1.9039656808383243"
"88000","-2.027714828748933","-2.1843873892318117","-1.8710422682660548"
"90000","-2.048207239848044","-2.2133412924077778","-1.8830731872883109"
"92000","-2.0298680740449093","-2.1671237940697567","-1.8926123540200617"
"94000","-2.002961607570661","-2.1201955555601324","-1.8857276595811894"
"96000","-1.9997011173594121","-2.112202156955997","-1.8872000777628273"
"98000","-1.9911991721589346","-2.0941459542634537","-1.8882523900544157"
"100000","-1.9716705076768994","-2.07185211956501","-1.8714888957887887"
"102000","-1.948054815514707","-2.060773015606637","-1.835336615422777"
"104000","-1.9413596304635017","-2.0391361352342825","-1.8435831256927206"
"106000","-1.9253941017009741","-2.034398270665475","-1.8163899327364732"
"108000","-1.9264384413276008","-2.063100455535783","-1.7897764271194185"
"110000","-1.9009324061938309","-2.0410755466331136","-1.760789265754548"
"112000","-1.8756719879872565","-2.027516101620027","-1.723827874354486"
"114000","-1.898118625509373","-2.0236831113957523","-1.7725541396229936"
"116000","-1.906333368817537","-2.0630296329999793","-1.7496371046350947"
"118000","-1.8730693669137306","-2.027672848269596","-1.7184658855578656"
"120000","-1.8992470857997734","-2.055865045202275","-1.742629126397272"
"122000","-1.8978018093793119","-2.07126103445399","-1.7243425843046336"
"124000","-1.9229630421726935","-2.0801860246086314","-1.7657400597367556"
"126000","-1.892798556221856","-2.0503465344626752","-1.7352505779810368"
"128000","-1.899434625171125","-2.027954085788224","-1.770915164554026"
"130000","-1.912799062866431","-2.075289593350429","-1.7503085323824332"
"132000","-1.9118159600731097","-2.074486742473461","-1.7491451776727582"
"134000","-1.9304904588567677","-2.0971063278170665","-1.763874589896469"
"136000","-1.950973549967303","-2.119912465760375","-1.7820346341742312"
"138000","-1.9332285599000212","-2.100838090252617","-1.7656190295474252"
"140000","-1.9306969487241337","-2.1115148263850383","-1.749879071063229"
"142000","-1.9337369969613114","-2.087469995913791","-1.780003998008832"
"144000","-1.9279424888987302","-2.058773956287445","-1.797111021510015"
"146000","-1.9411074847161565","-2.0630542006445665","-1.8191607687877465"
"148000","-1.9443959603211969","-2.0783711783839642","-1.8104207422584295"
"150000","-1.9544385450457535","-2.114408907815814","-1.7944681822756927"
"152000","-1.9651914977493057","-2.102210673773171","-1.8281723217254406"
"154000","-1.9686503047849255","-2.0947194996640666","-1.8425811099057847"
"156000","-1.9873197744839275","-2.1219749541666646","-1.8526645948011906"
"158000","-1.9887484683053969","-2.134050719274939","-1.843446217335855"
"160000","-1.9907656134455465","-2.1165742113487793","-1.8649570155423134"
"162000","-1.993667900688762","-2.12205356867685","-1.8652822327006746"
"164000","-1.9888716650695155","-2.135201528236815","-1.8425418019022157"
"166000","-1.9860741867605283","-2.128056001883135","-1.8440923716379218"
"168000","-1.9678214053024672","-2.10402194173297","-1.8316208688719642"
"170000","-1.979808515912908","-2.1033218139453846","-1.8562952178804313"
"172000","-1.9792463199755308","-2.0850428184494376","-1.8734498215016238"
"174000","-1.9971786438455355","-2.1214059503299407","-1.8729513373611302"
"176000","-2.0045136567946016","-2.1356783706737175","-1.8733489429154857"
"178000","-2.013709162299134","-2.1430938358763965","-1.8843244887218717"
"180000","-2.005771305070569","-2.1290584777171415","-1.882484132423997"
"182000","-2.000244820418839","-2.1203618063744933","-1.880127834463185"
"184000","-1.9982295524754117","-2.097809033043197","-1.8986500719076265"
"186000","-2.007446984700378","-2.105499845178377","-1.9093941242223786"
"188000","-2.000905513377028","-2.095839574754714","-1.9059714519993423"
"190000","-1.9876027862590395","-2.0788780872563","-1.896327485261779"
"192000","-1.9873041835865781","-2.085229616127132","-1.8893787510460243"
"194000","-1.9774113889764418","-2.070179310790503","-1.8846434671623804"
"196000","-1.9658748956910355","-2.063102600050672","-1.8686471913313987"
"198000","-1.9765437900963607","-2.0692187844013628","-1.8838687957913587"
"200000","-1.986103565627709","-2.0694057364575564","-1.9028013947978615"
"202000","-1.9957068555895239","-2.077955762874335","-1.9134579483047127"
"204000","-2.015170612121001","-2.0985135836713016","-1.9318276405707002"
"206000","-2.0153875551465896","-2.0630243463627993","-1.9677507639303804"
"208000","-2.0103701440338044","-2.052883549463004","-1.9678567386046053"
"210000","-2.034142677867785","-2.067987721096724","-2.000297634638846"
"212000","-2.0156841977033766","-2.0229614974372088","-2.008406897969544"
"214000","-2.013545111855492","-2.0175676359049977","-2.0095225878059866"
"216000","-2.0371081010904164","-2.050547856837511","-2.0236683453433217"
"218000","-2.0193268361594527","-2.0459319807589056","-1.9927216915600001"
"220000","-2.0079424133803694","-2.018446234613657","-1.997438592147082"
"222000","-2.01087620167993","-2.0221185864508153","-1.999633816909045"
"224000","-2.008027538647875","-2.0251146359741687","-1.9909404413215817"
"226000","-2.007232293924317","-2.036515348404646","-1.9779492394439877"
"228000","-2.031177743515","-2.0661733965575695","-1.99618209047243"
"230000","-2.048113366505131","-2.0643194358050825","-2.03190729720518"
"232000","-2.055220613023266","-2.063243549913168","-2.0471976761333646"
"234000","-2.0757140501867983","-2.081316614802927","-2.0701114855706693"
"236000","-2.0754828449618072","-2.092097601350397","-2.0588680885732176"
"238000","-2.0742263639997693","-2.1099294469319285","-2.0385232810676097"
"240000","-2.07218433807604","-2.0939074561558666","-2.050461219996214"
"242000","-2.0918586842995137","-2.1209285300038756","-2.062788838595152"
"244000","-2.104896625867114","-2.156256951224059","-2.053536300510168"
"246000","-2.1062341019045565","-2.1330756944976748","-2.079392509311438"
"248000","-2.1017707257997245","-2.1336755389533937","-2.0698659126460552"
"250000","-2.1008742320071905","-2.140479126628488","-2.061269337385893"
"252000","-2.1031965386401863","-2.127362366374582","-2.07903071090579"
"254000","-2.087907376838848","-2.1048511690460145","-2.0709635846316816"
"256000","-2.0816176877450197","-2.0953265271149575","-2.067908848375082"
"258000","-2.084271136922762","-2.1141727576218545","-2.054369516223669"
"260000","-2.060697965724394","-2.0849335918389262","-2.0364623396098613"
"262000","-2.0806559030245992","-2.1131436023674905","-2.0481682036817075"
"264000","-2.0716476843785494","-2.1241800150834025","-2.0191153536736963"
"266000","-2.0798101816605774","-2.149104829784483","-2.0105155335366725"
"268000","-2.0834796295594424","-2.1498333344422282","-2.0171259246766566"
"270000","-2.0686862889956683","-2.1314507386647166","-2.00592183932662"
"272000","-2.0554174027871337","-2.107497478481382","-2.003337327092886"
"274000","-2.0691042451094837","-2.1014809153042733","-2.036727574914694"
"276000","-2.0655664436053485","-2.0869391248188913","-2.0441937623918056"
"278000","-2.0564288423489776","-2.0890477440319954","-2.02380994066596"
"280000","-2.0335929041635246","-2.064688120838255","-2.0024976874887943"
"282000","-2.022431403500959","-2.034758095797151","-2.010104711204767"
"284000","-2.034472294477746","-2.041692410763353","-2.0272521781921387"
"286000","-2.0507262411992997","-2.074582985099405","-2.0268694972991943"
"288000","-2.0480118878465143","-2.0495678052306174","-2.0464559704624117"
"290000","-2.0327032186370344","-2.0337853009067475","-2.031621136367321"
"292000","-2.0351823203172534","-2.044766449909657","-2.0255981907248497"
"294000","-2.0452998535614464","-2.0751304793916643","-2.015469227731228"
"296000","-2.0276395325642076","-2.064423778709024","-1.9908552864193916"
"298000","-2.0345861999969928","-2.0743817669712006","-1.9947906330227851"
"300000","-2.0487264128308746","-2.0848335278593004","-2.0126192978024484"
"302000","-2.0808875032048673","-2.1011942661367358","-2.0605807402729988"
"304000","-2.078009840426967","-2.1048640347085894","-2.051155646145344"
"306000","-2.104225921658799","-2.106655114945024","-2.101796728372574"
"308000","-2.1135526939015836","-2.1332068660855295","-2.093898521717638"
"310000","-2.1414801381807775","-2.1686034128069878","-2.1143568635545673"
"312000","-2.175838003037497","-2.2142495462298393","-2.1374264598451553"
"314000","-2.1727590774279086","-2.1791552171111106","-2.1663629377447067"
"316000","-2.165821144161746","-2.191489128172398","-2.1401531601510944"
"318000","-2.1789233175385743","-2.215295787528157","-2.1425508475489914"
"320000","-2.165816579898819","-2.183901989124715","-2.147731170672923"
"322000","-2.17579977854155","-2.208727707527578","-2.1428718495555223"
"324000","-2.1633528419490906","-2.210932945869863","-2.115772738028318"
"326000","-2.178977743452415","-2.2334239054843783","-2.1245315814204515"
"328000","-2.16138577661477","-2.1946409122273325","-2.128130641002208"
"330000","-2.1541085273679346","-2.1971501244232057","-2.1110669303126635"
"332000","-2.1550118875782935","-2.219884538762271","-2.090139236394316"
"334000","-2.1438198101799935","-2.216004073731601","-2.071635546628386"
"336000","-2.129271558551118","-2.204793737046421","-2.053749380055815"
"338000","-2.146748151211068","-2.229022566191852","-2.064473736230284"
"340000","-2.155425768895075","-2.2247394534572957","-2.0861120843328536"
"342000","-2.1601169295143334","-2.2272068830952048","-2.0930269759334625"
"344000","-2.1629618705809115","-2.214534613750875","-2.1113891274109484"
"346000","-2.1558576403558254","-2.1894060507044197","-2.122309230007231"
"348000","-2.1468400828540326","-2.193227283023298","-2.1004528826847673"
"350000","-2.138445605393499","-2.1876122487336396","-2.0892789620533585"
"352000","-2.1460662738047542","-2.1782304609566925","-2.1139020866528155"
"354000","-2.1527257463894784","-2.1866862428933382","-2.1187652498856187"
"356000","-2.133211090024561","-2.1859916032105686","-2.080430576838553"
"358000","-2.1463478237949314","-2.209696384742856","-2.0829992628470064"
"360000","-2.139702702816576","-2.1864951039105653","-2.0929103017225863"
"362000","-2.139786321576685","-2.1801710499078037","-2.099401593245566"
"364000","-2.1485097691603006","-2.213175210356712","-2.0838443279638885"
"366000","-2.163602093178779","-2.2289184015989303","-2.0982857847586276"
"368000","-2.1729649906791746","-2.233048908114433","-2.112881073243916"
"370000","-2.1617966323532167","-2.220140354037285","-2.103452910669148"
"372000","-2.1702357512153685","-2.216760122179985","-2.123711380250752"
"374000","-2.155224041286856","-2.2182249397039415","-2.0922231428697704"
"376000","-2.1438109418191016","-2.220251027941704","-2.0673708556964994"
"378000","-2.1321153476275505","-2.2182262247800826","-2.046004470475018"
"380000","-2.1326978352107107","-2.2242131453752516","-2.0411825250461697"
"382000","-2.132335001472384","-2.231041701436043","-2.033628301508725"
"384000","-2.1280686262249944","-2.224085012078285","-2.032052240371704"
"386000","-2.125360747873783","-2.2132477456331254","-2.037473750114441"
"388000","-2.152137046158314","-2.237315769791603","-2.0669583225250245"
"390000","-2.1641018465161324","-2.245396447777748","-2.0828072452545165"
"392000","-2.1658746093511585","-2.2397963082790375","-2.091952910423279"
"394000","-2.161001976281405","-2.238466877937317","-2.083537074625492"
"396000","-2.1680910359323025","-2.259299722313881","-2.076882349550724"
"398000","-2.1610142205655576","-2.242044590115547","-2.0799838510155677"
"400000","-2.1407574008964003","-2.222626969218254","-2.0588878325745466"
"402000","-2.1280450302921237","-2.2206500762701036","-2.0354399843141437"
"404000","-2.1231805724464357","-2.225836369395256","-2.0205247754976154"
"406000","-2.109729112442583","-2.1911005967855455","-2.0283576280996205"
"408000","-2.1097605974040925","-2.183645421862602","-2.035875772945583"
"410000","-2.1053249526582656","-2.1916153687238693","-2.0190345365926623"
"412000","-2.12470963453874","-2.216716524362564","-2.032702744714916"
"414000","-2.151468545030802","-2.2395749689638613","-2.0633621210977435"
"416000","-2.115756192039698","-2.1910206075012684","-2.0404917765781283"
"418000","-2.119598727207631","-2.183278173357248","-2.0559192810580136"
"420000","-2.1410036319307983","-2.215005448013544","-2.0670018158480525"
"422000","-2.136025071423501","-2.2410983611643314","-2.03095178168267"
"424000","-2.139071117918938","-2.256907552629709","-2.0212346832081676"
"426000","-2.1466389557532963","-2.254262926727533","-2.03901498477906"
"428000","-2.142288969438523","-2.248824069648981","-2.0357538692280652"
"430000","-2.1505595448426904","-2.2771069826185704","-2.02401210706681"
"432000","-2.1528686030395328","-2.305227883011103","-2.000509323067963"
"434000","-2.1474555011279883","-2.3038907696306707","-1.9910202326253057"
"436000","-2.142956998143345","-2.3221664179861548","-1.9637475783005356"
"438000","-2.1342634851671756","-2.325978877097368","-1.9425480932369827"
"440000","-2.126482301149517","-2.3058881939947606","-1.947076408304274"
"442000","-2.1260771999694406","-2.2986616851389408","-1.9534927147999406"
"444000","-2.1199496927298602","-2.297063833326101","-1.9428355521336198"
"446000","-2.1055160395987333","-2.2687093995511534","-1.942322679646313"
"448000","-2.1011299995519224","-2.2662991735339166","-1.9359608255699277"
"450000","-2.083310553301126","-2.2487360160052776","-1.917885090596974"
"452000","-2.0774281953461466","-2.2102506832778452","-1.9446057074144483"
"454000","-2.0743476611434017","-2.209588803499937","-1.9391065187868661"
"456000","-2.1038274504302534","-2.2502699445188044","-1.9573849563417025"
"458000","-2.0991031038819346","-2.232008091956377","-1.9661981158074924"
"460000","-2.1055433747975623","-2.2552335931360723","-1.9558531564590522"
"462000","-2.094228818198899","-2.257836866527796","-1.9306207698700018"
"464000","-2.079212748637656","-2.255963194221258","-1.9024623030540533"
"466000","-2.0652276559977327","-2.254341995567083","-1.8761133164283819"
"468000","-2.0554475899843965","-2.252401263564825","-1.858493916403968"
"470000","-2.0398092129139695","-2.22725780710578","-1.8523606187221595"
"472000","-2.044099831810454","-2.208962794393301","-1.879236869227607"
"474000","-2.0272163303999697","-2.19906525477767","-1.8553674060222693"
"476000","-2.0104807754664216","-2.1692395006120204","-1.8517220503208227"
"478000","-2.024336763849715","-2.201204521507025","-1.8474690061924048"
"480000","-2.0243060407845768","-2.2131199826300145","-1.8354920989391394"
"482000","-2.0166433014778886","-2.1854461051523684","-1.8478404978034086"
"484000","-2.020838029017905","-2.184474864155054","-1.8572011938807556"
"486000","-1.9960368623642717","-2.1678993345797064","-1.8241743901488372"
"488000","-1.9817503182648215","-2.1582508470118045","-1.8052497895178385"
"490000","-1.97152820930467","-2.1577913321554663","-1.7852650864538737"
"492000","-1.9696723257063422","-2.154273722320795","-1.7850709290918894"
"494000","-1.9575822526274713","-2.163148473650217","-1.752016031604726"
"496000","-1.9574021165131126","-2.17361670807004","-1.7411875249561855"
"498000","-1.9436292861460243","-2.1475018353760245","-1.7397567369160243"
"500000","-1.9238780225871597","-2.1164328087866306","-1.7313232363876887"
"502000","-1.9134647835849319","-2.109584225565195","-1.7173453416046687"
"504000","-1.9317156447528396","-2.1158418191969393","-1.7475894703087398"
"506000","-1.915154642617563","-2.0668931867182256","-1.7634160985169"
"508000","-1.8915609824343118","-2.030492714419961","-1.7526292504486627"
"510000","-1.8751798164530191","-2.0142430863529444","-1.7361165465530939"
"512000","-1.8556272262020501","-1.9795708487182855","-1.731683603685815"
"514000","-1.84225865778164","-1.9926665053516626","-1.6918508102116174"
"516000","-1.8425039933307563","-2.0078433153778317","-1.677164671283681"
"518000","-1.8523317999078426","-2.0026211331039665","-1.7020424667117187"
"520000","-1.8398766914068254","-2.0027318742871283","-1.6770215085265228"
"522000","-1.8316414216218981","-1.9901793292164802","-1.673103514027316"
"524000","-1.8312228070257697","-1.943823899179697","-1.7186217148718423"
"526000","-1.8221942929981743","-1.9385972394049167","-1.7057913465914316"
"528000","-1.8266308021603619","-1.9470580975711345","-1.706203506749589"
"530000","-1.8182498651801144","-1.9670241628587246","-1.669475567501504"
"532000","-1.8073567959212231","-1.9275090828258543","-1.6872045090165921"
"534000","-1.8124606999300885","-1.9242565050441771","-1.700664894816"
"536000","-1.8090664883994032","-1.9166917696315795","-1.701441207167227"
"538000","-1.8085177644633221","-1.9078766527492552","-1.7091588761773893"
"540000","-1.8057121782295873","-1.9289849455375225","-1.6824394109216518"
"542000","-1.8122949658625294","-1.910658455612138","-1.7139314761129207"
"544000","-1.8055676532082725","-1.9116453011054546","-1.6994900053110904"
"546000","-1.8018068543367551","-1.9146736658830195","-1.688940042790491"
"548000","-1.7996670764975715","-1.9153810335416346","-1.6839531194535085"
"550000","-1.8032904103875627","-1.9171816010866314","-1.6893992196884937"
"552000","-1.7857067314267625","-1.8933706422243268","-1.6780428206291982"
"554000","-1.7760923752665985","-1.883073837319389","-1.669110913213808"
"556000","-1.7757384247065056","-1.8688502462301404","-1.682626603182871"
"558000","-1.7548969018936622","-1.8467447169218212","-1.6630490868655032"
"560000","-1.7659511745453345","-1.8616609402094035","-1.6702414088812656"
"562000","-1.7473950839519965","-1.8549081273470074","-1.6398820405569858"
"564000","-1.737145436751889","-1.8281391181144864","-1.6461517553892917"
"566000","-1.7154326072812547","-1.7978468526992948","-1.6330183618632146"
"568000","-1.7099152726412286","-1.8037562586460263","-1.6160742866364308"
"570000","-1.728649659800576","-1.8241829063091428","-1.6331164132920093"
"572000","-1.72075858776574","-1.8190656043682247","-1.6224515711632557"
"574000","-1.7117137492180337","-1.811807654062286","-1.6116198443737813"
"576000","-1.7015431849390734","-1.7982430978212505","-1.6048432720568961"
"578000","-1.7162379066378344","-1.7900418813619763","-1.6424339319136925"
"580000","-1.701132710959064","-1.765011249491945","-1.6372541724261829"
"582000","-1.7049368178949225","-1.7439826561603695","-1.6658909796294756"
"584000","-1.6942654070735443","-1.7144567851070314","-1.6740740290400573"
"586000","-1.6905742559314239","-1.7294036129955201","-1.6517448988673278"
"588000","-1.6776510510325897","-1.7095455245021731","-1.6457565775630065"
"590000","-1.6672266570210923","-1.711381258154288","-1.6230720558878966"
"592000","-1.6550072777748572","-1.7106215594056993","-1.5993929961440154"
"594000","-1.6720474413514603","-1.7012104339245706","-1.6428844487783498"
"596000","-1.6640880686521995","-1.6873878855351359","-1.6407882517692634"
"598000","-1.6439478290558327","-1.6754027298931033","-1.612492928218562"
"600000","-1.6377893289842178","-1.6639025709871202","-1.6116760869813151"
"602000","-1.6362519732781222","-1.6555476436857135","-1.6169563028705307"
"604000","-1.6362044850655364","-1.6581853447202592","-1.6142236254108138"
"606000","-1.6259486197598745","-1.6437344301585108","-1.6081628093612381"
"608000","-1.6147528777190019","-1.6197844395879657","-1.609721315850038"
"610000","-1.5865562629897614","-1.6037102831457741","-1.5694022428337484"
"612000","-1.5705447507102508","-1.598563818440307","-1.5425256829801948"
"614000","-1.5496959614951629","-1.5827033920143732","-1.5166885309759528"
"616000","-1.5603040103812236","-1.570898020074237","-1.54971000068821"
"618000","-1.5547008548129817","-1.5613426969503053","-1.548059012675658"
"620000","-1.5344906120945234","-1.561431820199359","-1.5075494039896875"
"622000","-1.5143826329160948","-1.5516444955323823","-1.4771207702998073"
"624000","-1.4914925953943747","-1.5295487513695845","-1.4534364394191652"
"626000","-1.4950187471706886","-1.5260404577408917","-1.4639970366004855"
"628000","-1.4653538264532107","-1.511224358335603","-1.4194832945708185"
"630000","-1.4508357703138608","-1.518540385023225","-1.3831311556044965"
"632000","-1.4350422572169919","-1.5238557564024813","-1.3462287580315024"
"634000","-1.4175164348830003","-1.5074474476580508","-1.32758542210795"
"636000","-1.4130609652597923","-1.5128459948603996","-1.313275935659185"
"638000","-1.4136045474011918","-1.5184618723695167","-1.3087472224328667"
"640000","-1.4068665126909037","-1.5091955030267128","-1.3045375223550946"
"642000","-1.4005628786433952","-1.4912890827958472","-1.3098366744909435"
"644000","-1.3923867476929446","-1.4743705624644645","-1.3104029329214244"
"646000","-1.3921427153621335","-1.4805490961228498","-1.3037363346014172"
"648000","-1.3867989779089114","-1.4728096213494428","-1.3007883344683797"
"650000","-1.3898889535712078","-1.4776896616374142","-1.3020882455050014"
"652000","-1.3671367782400923","-1.4380277415667662","-1.2962458149134182"
"654000","-1.372144406902371","-1.458829324822873","-1.2854594889818691"
"656000","-1.3468543483491522","-1.4549847537092864","-1.2387239429890178"
"658000","-1.3353755162830931","-1.4350642233900726","-1.2356868091761135"
"660000","-1.3340824087138752","-1.462894851397723","-1.2052699660300277"
"662000","-1.3133986909117086","-1.4452299521677197","-1.1815674296556973"
"664000","-1.3116965396504385","-1.4465678559057416","-1.1768252233951353"
"666000","-1.293190793747781","-1.4404286649636924","-1.1459529225318692"
"668000","-1.2691900894220454","-1.425932616572827","-1.1124475622712635"
"670000","-1.265258540379582","-1.4250427707843483","-1.1054743099748157"
"672000","-1.2467325620527845","-1.3907310977391898","-1.1027340263663792"
"674000","-1.2346394732769113","-1.3990630188398063","-1.0702159277140162"
"676000","-1.2278662005986554","-1.3844391982071103","-1.0712932029902005"
"678000","-1.1970094663079363","-1.3649446452967822","-1.0290742873190901"
"680000","-1.1893155666242818","-1.359708866905421","-1.0189222663431428"
"682000","-1.1803365573089104","-1.3493273281119764","-1.0113457865058444"
"684000","-1.16517875840771","-1.3339215659163892","-0.996435950899031"
"686000","-1.150955628732918","-1.3229407109878957","-0.9789705464779399"
"688000","-1.1386726210813503","-1.3167518327198922","-0.9605934094428085"
"690000","-1.1352927634294612","-1.3134881341271103","-0.9570973927318118"
"692000","-1.123036432507215","-1.3039371426217259","-0.9421357223927044"
"694000","-1.1291929181839806","-1.3327329592220485","-0.9256528771459125"
"696000","-1.13136231875862","-1.3423449738137423","-0.9203796637034976"
"698000","-1.1225183207250666","-1.3220742219127715","-0.9229624195373617"
"700000","-1.1203652663610408","-1.3161335104145109","-0.924597022307571"
"702000","-1.0926480025134515","-1.301048823837191","-0.8842471811897121"
"704000","-1.0593133752502035","-1.253064675871283","-0.8655620746291243"
"706000","-1.0404216554469894","-1.2194639294780791","-0.8613793814158999"
"708000","-1.037016044174088","-1.2073912588320672","-0.8666408295161091"
"710000","-1.0288286710425747","-1.2135951081477105","-0.8440622339374386"
"712000","-1.013776787769748","-1.1813494248501957","-0.8462041506893001"
"714000","-0.998489703637315","-1.1725126485340298","-0.8244667587406002"
"716000","-0.9786170488863718","-1.1679148533754051","-0.7893192443973385"
"718000","-0.9566151630401145","-1.1398829120211302","-0.7733474140590988"
"720000","-0.9467975758749525","-1.1208149312250315","-0.7727802205248736"
"722000","-0.9282001749414486","-1.100928482990712","-0.755471866892185"
"724000","-0.9085456597048323","-1.0573762400262057","-0.759715079383459"
"726000","-0.9059454503643793","-1.0699637479893864","-0.7419271527393722"
"728000","-0.9032369026530068","-1.0728321499936282","-0.7336416553123855"
"730000","-0.8894485464680475","-1.0747592545859517","-0.7041378383501433"
"732000","-0.8820154023671057","-1.060452388059348","-0.7035784166748635"
"734000","-0.8550535367184784","-1.0274956808798015","-0.6826113925571553"
"736000","-0.8415064653509763","-1.0133511994592845","-0.6696617312426679"
"738000","-0.8147349396103527","-0.9850520963780582","-0.6444177828426473"
"740000","-0.7897671257832553","-0.9621681559644639","-0.6173660956020467"
"742000","-0.7560705407836941","-0.9190612932108343","-0.5930797883565537"
"744000","-0.7467599678540137","-0.9154328988306224","-0.5780870368774049"
"746000","-0.7258817874023225","-0.8903249192796647","-0.5614386555249803"
"748000","-0.7142118479066994","-0.8829015240631998","-0.545522171750199"
"750000","-0.690302621027222","-0.8388229662738741","-0.5417822757805698"
"752000","-0.6730446196103004","-0.8125455648265779","-0.5335436743940227"
"754000","-0.6522463262954261","-0.8017095388285815","-0.5027831137622707"
"756000","-0.639058781893691","-0.7865172868780792","-0.4916002769093029"
"758000","-0.6282782299385872","-0.7711550457589328","-0.4854014141182415"
"760000","-0.6089903536008205","-0.7615965087525547","-0.4563841984490864"
"762000","-0.6036137714923825","-0.7571767712943256","-0.45005077169043944"
"764000","-0.589983231954975","-0.7360628714971245","-0.4439035924128257"
"766000","-0.5780117410502863","-0.7180426168255508","-0.43798086527502167"
"768000","-0.5671213548711966","-0.7164279240183532","-0.4178147857240401"
"770000","-0.5296954551513773","-0.6883030060213059","-0.37108790428144856"
"772000","-0.5100289736210835","-0.6739296201895922","-0.3461283270525746"
"774000","-0.497450983178569","-0.6640337828826159","-0.33086818347452207"
"776000","-0.4933241048722994","-0.6591812422405928","-0.3274669675040059"
"778000","-0.4654592392488849","-0.6209230747353286","-0.3099954037624411"
"780000","-0.4639085153013002","-0.6174172456841915","-0.31039978491840886"
"782000","-0.44908438908751125","-0.5915477945189923","-0.30662098365603013"
"784000","-0.4455906010593753","-0.5845675644371658","-0.3066136376815848"
"786000","-0.42500924238818694","-0.5746299839112907","-0.2753885008650832"
"788000","-0.3958496281679254","-0.5378596909437329","-0.25383956539211794"
"790000","-0.3866122614208143","-0.5388548582885414","-0.2343696645530872"
"792000","-0.3783884612272959","-0.5271076877135783","-0.2296692347410135"
"794000","-0.3550597861490678","-0.4859669789951295","-0.22415259330300613"
"796000","-0.3489633704803419","-0.4832735187094659","-0.2146532222512178"
"798000","-0.3450598543032538","-0.48149526490829886","-0.2086244436982088"
"800000","-0.3431822780752555","-0.4846313677635044","-0.20173318838700652"
"802000","-0.3382819813722745","-0.48002795307897034","-0.1965360096655786"
"804000","-0.3132739407429472","-0.4560421050991863","-0.17050577638670802"
"806000","-0.3063358392426744","-0.43642114057205617","-0.17625053791329265"
"808000","-0.29876778854522856","-0.42062978505156934","-0.17690579203888773"
"810000","-0.29872913075145335","-0.4201372430194169","-0.17732101848348975"
