"Step","Grouped runs - collection/reward/mean_ext_return_100","Grouped runs - collection/reward/mean_ext_return_100__MIN","Grouped runs - collection/reward/mean_ext_return_100__MAX"
"304000","-1.9349955634670368","-2.063995542684579","-1.8059955842494946"
"306000","-1.9619955625580654","-2.075995538989091","-1.84799558612704"
"308000","-1.9499955651955703","-2.0519955430720076","-1.847995587319133"
"310000","-1.958995565553198","-2.075995542833589","-1.8419955882728072"
"312000","-1.9679955671029188","-2.081995545456193","-1.8539955887496444"
"314000","-1.9679955635266402","-2.087995542118333","-1.8479955849349472"
"316000","-1.9589955640779841","-2.0579955475125553","-1.8599955806434127"
"318000","-1.9379955647485372","-2.039995550999429","-1.8359955784976456"
"320000","-1.9229955683248159","-2.033995554337289","-1.8119955823123428"
"322000","-1.9109955642716998","-2.0219955562446374","-1.7999955722987624"
"324000","-1.934995564629328","-2.033995554337289","-1.8359955749213668"
"326000","-1.9439955634223338","-2.039995550999429","-1.8479955758452389"
"328000","-1.9409955589072818","-2.0519955467078943","-1.8299955711066695"
"330000","-1.9619955559717528","-2.06399554241636","-1.8599955695271455"
"332000","-1.9799955578791015","-2.081995544323709","-1.8779955714344942"
"334000","-1.961995558951985","-2.0759955428931973","-1.8479955750107728"
"336000","-1.9529955597864501","-2.0519955455158017","-1.8539955740570986"
"338000","-1.9229955564038868","-2.0339955422077445","-1.8119955706000292"
"340000","-1.919995561053049","-2.0339955457840233","-1.805995576322075"
"342000","-1.925995557715189","-2.039995547214535","-1.8119955682158433"
"344000","-1.9229955572979565","-2.039995547810581","-1.8059955667853318"
"346000","-1.916995555867445","-2.0579955437574653","-1.7759955679774249"
"348000","-1.9229955561058636","-2.057995546141651","-1.7879955660700761"
"350000","-1.916995554377329","-2.0519955447111395","-1.7819955640435183"
"352000","-1.9109955508606549","-2.0579955413732796","-1.7639955603480302"
"354000","-1.9199955473290786","-2.075995537886406","-1.7639955567717516"
"356000","-1.9139955456005442","-2.087995537767197","-1.7399955534338916"
"358000","-1.913995546867143","-2.0939955368135226","-1.7339955569207632"
"360000","-1.9289955456601477","-2.1239955343995325","-1.7339955569207632"
"362000","-1.9259955418603523","-2.141995525578045","-1.7099955581426594"
"364000","-1.9379955441253287","-2.141995525578045","-1.7339955626726122"
"366000","-1.9199955489682066","-2.147995534161114","-1.6919955637752992"
"368000","-1.9529955490874158","-2.195995538452648","-1.7099955597221834"
"370000","-1.9679955457942584","-2.207995535353207","-1.7279955562353098"
"372000","-1.9709955479996304","-2.2199955405984158","-1.7219955554008448"
"374000","-1.9799955466734263","-2.24399553758838","-1.7159955557584725"
"376000","-1.9679955453770253","-2.2499955390188915","-1.685995551735159"
"378000","-1.9799955465542167","-2.2679955421183333","-1.6919955509901001"
"380000","-1.9769955471502636","-2.255995541194461","-1.697995553106066"
"382000","-1.9889955446468686","-2.2679955404792054","-1.7099955488145315"
"384000","-1.9829955423222874","-2.249995536783717","-1.7159955478608573"
"386000","-1.98299554351438","-2.2559955405984145","-1.7099955464303458"
"388000","-1.9889955455409383","-2.2499955463204606","-1.7279955447614157"
"390000","-1.9919955474482867","-2.255995546558879","-1.7279955483376943"
"392000","-2.0039955449448916","-2.267995542267345","-1.7399955476224387"
"394000","-2.0009955433355664","-2.249995546916507","-1.7519955397546254"
"396000","-1.9919955405341487","-2.2319955402407867","-1.751995540827511"
"398000","-1.9799955340968471","-2.213995538333438","-1.7459955298602563"
"400000","-1.9679955336200101","-2.2079955416712984","-1.7279955255687218"
"402000","-1.9499955382244685","-2.1959955471549257","-1.7039955292940112"
"404000","-1.9319955362724157","-2.171995546111843","-1.6919955264329882"
"406000","-1.91399553555716","-2.165995545873425","-1.6619955252408953"
"408000","-1.9229955341266487","-2.183995543012402","-1.6619955252408953"
"410000","-1.9259955354379508","-2.1839955442044947","-1.6679955266714068"
"412000","-1.92899553555716","-2.2019955449197504","-1.6559955261945698"
"414000","-1.9169955374645087","-2.201995547303936","-1.6319955276250813"
"416000","-1.904995537583718","-2.195995543489239","-1.613995531678197"
"418000","-1.9109955313699332","-2.1839955358598444","-1.6379955268800221"
"420000","-1.928995534469375","-2.207995536813519","-1.6499955321252309"
"422000","-1.910995538537393","-2.1899955403003926","-1.6319955367743932"
"424000","-1.9259955402510265","-2.201995540628218","-1.6499955398738348"
"426000","-1.9259955401169169","-2.195995541581892","-1.6559955386519414"
"428000","-1.916995537375103","-2.201995541820311","-1.6319955329298954"
"430000","-1.9289955336796152","-2.189995535383009","-1.6679955319762212"
"432000","-1.9409955365406382","-2.189995535383009","-1.6919955376982672"
"434000","-1.9439955354677543","-2.1839955327604046","-1.7039955381751042"
"436000","-1.9349955357806787","-2.1719955310914747","-1.697995540469883"
"438000","-1.9139955346481905","-2.1299955288264982","-1.697995540469883"
"440000","-1.9199955378668414","-2.135995531449103","-1.7039955442845802"
"442000","-1.8959955391334393","-2.1119955337438796","-1.6799955445229988"
"444000","-1.8929955413984159","-2.105995535889647","-1.6799955469071848"
"446000","-1.8869955427246192","-2.1179955435190414","-1.6559955419301968"
"448000","-1.9019955411851424","-2.1479955398440413","-1.6559955425262434"
"450000","-1.8899955428093698","-2.1299955427050645","-1.6499955429136752"
"452000","-1.9049955407083052","-2.1599955414831675","-1.6499955399334432"
"454000","-1.9139955428540723","-2.1359955429136788","-1.691995542794466"
"456000","-1.9139955416619796","-2.141995539575819","-1.6859955437481404"
"458000","-1.9409955403506776","-2.159995536714796","-1.7219955439865589"
"460000","-1.940995543926956","-2.1599955438673533","-1.7219955439865589"
"462000","-1.940995546311142","-2.1659955476820505","-1.7159955449402333"
"464000","-1.9319955492317695","-2.1239955478012598","-1.739995550662279"
"466000","-1.9289955506175782","-2.1359955530464685","-1.7219955481886882"
"468000","-1.910995551690462","-2.1299955563843285","-1.6919955469965953"
"470000","-1.8899955541342526","-2.099995560556654","-1.6799955477118511"
"472000","-1.892995549947027","-2.087995555311445","-1.697995544582609"
"474000","-1.8899955522120035","-2.0879955600798166","-1.6919955443441905"
"476000","-1.8749955488294403","-2.0759955623745965","-1.6739955352842844"
"478000","-1.889995545834306","-2.099995559722188","-1.6799955319464244"
"480000","-1.87499554434419","-2.0879955544769793","-1.6619955342114008"
"482000","-1.8929955449849398","-2.117995555669072","-1.6679955343008077"
"484000","-1.9049955451637537","-2.141995554834607","-1.6679955354929006"
"486000","-1.9139955479055675","-2.159995561510327","-1.6679955343008077"
"488000","-1.895995549131187","-2.147995562225583","-1.6439955360367913"
"490000","-1.880995550338182","-2.11799556344748","-1.6439955372288841"
"492000","-1.892995552007112","-2.141995569169526","-1.6439955348446984"
"494000","-1.8899955500401597","-2.1359955677390143","-1.6439955323413051"
"496000","-1.8599955464638809","-2.0939955613017127","-1.6259955316260493"
"498000","-1.853995548013602","-2.0879955646395727","-1.6199955313876309"
"500000","-1.8449955476559738","-2.087995565831666","-1.6019955294802821"
"502000","-1.8359955443181137","-2.081995563209061","-1.5899955254271663"
"504000","-1.8419955457486252","-2.093995566070084","-1.5899955254271663"
"506000","-1.829995542291556","-2.1059955641627357","-1.5539955204203761"
"508000","-1.8509955394156328","-2.135995561510331","-1.5659955173209346"
"510000","-1.8539955365546097","-2.135995556741959","-1.5719955163672603"
"512000","-1.8449955356009355","-2.141995556980378","-1.5479955142214932"
"514000","-1.8599955332167497","-2.1659955543577736","-1.5539955120757258"
"516000","-1.8539955323226787","-2.1659955518543756","-1.5419955127909817"
"518000","-1.8659955325014925","-2.207995554089548","-1.523995510913437"
"520000","-1.859995529297744","-2.2079955493211765","-1.5119955092743111"
"522000","-1.8509955302663186","-2.219995547413828","-1.481995513118809"
"524000","-1.8359955274201956","-2.2379955469369905","-1.4339955079034008"
"526000","-1.8239955269433585","-2.2199955497980137","-1.4279955040887033"
"528000","-1.8389955313392012","-2.2319955550432224","-1.4459955076351798"
"530000","-1.8209955339767065","-2.2259955583810824","-1.4159955095723307"
"532000","-1.781995528925213","-2.1899955533742923","-1.3739955044761336"
"534000","-1.7909955257065622","-2.201995551466944","-1.3799954999461805"
"536000","-1.8059955245144694","-2.2259955488443395","-1.3859955001845992"
"538000","-1.8059955234415859","-2.23199554809928","-1.3799954987838918"
"540000","-1.8059955213703258","-2.2439955473840247","-1.3679954953566267"
"542000","-1.7999955228753424","-2.2619955469071873","-1.3379954988434974"
"544000","-1.793995522174987","-2.2679955435693273","-1.3199955007806465"
"546000","-1.7879955213405219","-2.2499955440461643","-1.3259954986348794"
"548000","-1.7819955205060567","-2.2499955416619786","-1.313995499350135"
"550000","-1.7669955182559807","-2.2259955407083045","-1.3079954958036568"
"552000","-1.7609955204017478","-2.213995542615653","-1.3079954981878428"
"554000","-1.778995519328864","-2.2379955388009556","-1.3199954998567727"
"556000","-1.7789955191053468","-2.2439955354630956","-1.313995502747598"
