"Step","Grouped runs - collection/reward/mean_ext_return_100","Grouped runs - collection/reward/mean_ext_return_100__MIN","Grouped runs - collection/reward/mean_ext_return_100__MAX"
"254000","-1.8689956233091651","-1.9379956483319438","-1.7999955982863867"
"256000","-1.8629956218786536","-1.9079956447556652","-1.8179955990016423"
"258000","-1.865995619878172","-1.9199956428483165","-1.8119955969080275"
"260000","-1.8689956214874974","-1.919995643444363","-1.8179955995306318"
"262000","-1.88699561563134","-1.9379956358149684","-1.8359955954477118"
"264000","-1.8899956130683404","-1.9379956340268292","-1.8419955921098516"
"266000","-1.8899956109821778","-1.919995632715527","-1.8599955892488287"
"268000","-1.8929956165403108","-1.907995637156073","-1.877995595924549"
"270000","-1.8659956136792881","-1.8839956350103058","-1.8479955923482703"
"272000","-1.8749956149309854","-1.8779955941364097","-1.8719956357255614"
"274000","-1.8809956145733575","-1.89599563429505","-1.8659955948516653"
"276000","-1.8599956137388927","-1.87199563095719","-1.8479955965205954"
"278000","-1.8629956096857767","-1.8899956233277952","-1.8359955960437582"
"280000","-1.8659956089109164","-1.9019956238046325","-1.8299955940172004"
"282000","-1.835995613276957","-1.8719956261888182","-1.7999956003650959"
"284000","-1.8449956130385385","-1.8719956261888182","-1.8179955998882589"
"286000","-1.8329956155419336","-1.8659956307187713","-1.7999956003650959"
"288000","-1.8449956160187708","-1.8959956283345856","-1.793995603702956"
"290000","-1.8599956168681366","-1.8899956262186197","-1.8299956075176533"
"292000","-1.8479956151992063","-1.8779956233575967","-1.817995607040816"
"294000","-1.8539956124573926","-1.907995622165504","-1.7999956027492816"
"296000","-1.877995611920951","-1.9379956233575968","-1.8179956004843052"
"298000","-1.8749956127107135","-1.9259956235066102","-1.8239956019148167"
"300000","-1.87199561111629","-1.9319956207946007","-1.8119956014379794"
"302000","-1.8929956120550628","-1.9439956202879602","-1.8419956038221654"
"304000","-1.8929956132471557","-1.943995622672146","-1.8419956038221654"
"306000","-1.8989956122934815","-1.9559956207647975","-1.8419956038221654"
"308000","-1.8839956176578994","-1.9499956252947503","-1.8179956100210484"
"310000","-1.8629956174194808","-1.9259956219568903","-1.7999956128820713"
"312000","-1.8899956189543012","-1.9439956238642389","-1.8359956140443636"
"314000","-1.8839956196546563","-1.9199956241026574","-1.8479956152066552"
"316000","-1.9139956173747783","-1.9739956193044828","-1.8539956154450739"
"318000","-1.946995620772243","-2.0099956225231335","-1.8839956190213525"
"320000","-1.937995623990894","-2.0159956233575986","-1.859995624624189"
"322000","-1.964995628640056","-2.0399956290796446","-1.8899956282004677"
"324000","-1.9589956284016374","-2.0339956288412258","-1.8839956279620491"
"326000","-1.9709956255257133","-2.0399956255033658","-1.901995625548061"
"328000","-1.979995624884964","-2.0759956245496913","-1.8839956252202363"
"330000","-1.9679956244081267","-2.06999562311918","-1.8659956256970736"
"332000","-1.9829956267923126","-2.0939956312254115","-1.8719956223592136"
"334000","-1.9949956254810104","-2.117995628602807","-1.8719956223592136"
