"Step","Grouped runs - collection/reward/mean_total_return_100","Grouped runs - collection/reward/mean_total_return_100__MIN","Grouped runs - collection/reward/mean_total_return_100__MAX"
"244000","-0.18766434071119875","-0.44385634186677636","0.06852766044437886"
"246000","-0.23271645424421877","-0.49567196968011557","0.030239061191678046"
"248000","-0.2696296369796619","-0.5195408386271447","-0.01971843533217907"
"250000","-0.3022243663435802","-0.5490205854456872","-0.0554281472414732"
"252000","-0.3343963980441913","-0.5805351153295487","-0.08825768075883389"
"254000","-0.3674756708508357","-0.5899624058883637","-0.14498893581330777"
"256000","-0.38922699151095","-0.6142217740695923","-0.1642322089523077"
"258000","-0.41369715360458936","-0.6362366250436753","-0.1911576821655035"
"260000","-0.42702547607477753","-0.6641168067138642","-0.18993414543569087"
"262000","-0.4254583022510633","-0.650865939585492","-0.20005066491663456"
"264000","-0.421487338594161","-0.6305282458942384","-0.21244643129408358"
"266000","-0.4147062144195661","-0.62315853449516","-0.2062538943439722"
"268000","-0.43810852368827913","-0.6471022704523057","-0.2291147769242525"
"270000","-0.4488611098146066","-0.64454489919357","-0.25317732043564317"
"272000","-0.4682326396321878","-0.6538103911560029","-0.2826548881083727"
"274000","-0.5043156894063577","-0.6988822767417878","-0.3097491020709276"
"276000","-0.502473771921359","-0.6891153955738991","-0.31583214826881884"
"278000","-0.49977490564342586","-0.694933370379731","-0.3046164409071207"
"280000","-0.5078394969319925","-0.719273827103898","-0.296405166760087"
"282000","-0.5042904340242966","-0.7016761613171547","-0.30690470673143866"
"284000","-0.5162053724145517","-0.7130760962050409","-0.3193346486240625"
"286000","-0.5391436370229349","-0.7403264063876123","-0.3379608676582575"
"288000","-0.5576624365523457","-0.7666234697401524","-0.34870140336453914"
"290000","-0.5613533810153604","-0.7754305340349674","-0.3472762279957533"
"292000","-0.5752356155589222","-0.7889372350275516","-0.3615339960902929"
"294000","-0.5751947451010346","-0.7852900023758411","-0.36509948782622814"
"296000","-0.5839743192866444","-0.7981827433407307","-0.36976589523255826"
"298000","-0.5955154498293996","-0.7875096429884434","-0.4035212566703558"
"300000","-0.5830627470090985","-0.7648388256132602","-0.40128666840493676"
"302000","-0.581955907382071","-0.7489038981497288","-0.4150079166144133"
"304000","-0.5858385349437595","-0.7546594370901585","-0.4170176327973604"
"306000","-0.5915970785543323","-0.7719285072386265","-0.41126564987003805"
"308000","-0.5946333486959339","-0.74777254357934","-0.44149415381252766"
"310000","-0.585731936506927","-0.7528394465148449","-0.4186244264990091"
"312000","-0.597420614771545","-0.7577123074233532","-0.4371289221197367"
"314000","-0.6123148630186915","-0.7809326593577862","-0.4436970666795969"
"316000","-0.6212923626229166","-0.7860021321475505","-0.4565825930982828"
"318000","-0.6265395384654402","-0.7789729569852352","-0.47410611994564533"
"320000","-0.6201977271959186","-0.7843182252347469","-0.4560772291570902"
"322000","-0.5952137982472778","-0.7354337964951992","-0.4549937999993563"
"324000","-0.5910247219726443","-0.7214225415885448","-0.4606269023567438"
"326000","-0.6016052335873247","-0.7197173300385475","-0.4834931371361017"
"328000","-0.5969429669156671","-0.7171891543269158","-0.47669677950441836"
"330000","-0.6016365951672197","-0.7157851859927178","-0.4874880043417215"
"332000","-0.6176363879814744","-0.7198791858553887","-0.5153935901075601"
"334000","-0.5834998485818506","-0.6823260825872421","-0.4846736145764589"
"336000","-0.5812693465128541","-0.6677552089095116","-0.49478348411619666"
"338000","-0.5617437883093953","-0.6656198501586914","-0.4578677264600992"
"340000","-0.556958901770413","-0.6450112903118134","-0.4689065132290125"
"342000","-0.5399400696530938","-0.6307986471056938","-0.4490814922004938"
"344000","-0.5437780198827386","-0.6410634812712669","-0.44649255849421027"
"346000","-0.5214008826389909","-0.6211680001020432","-0.4216337651759386"
"348000","-0.5167209229245782","-0.607096197605133","-0.4263456482440233"
"350000","-0.5415297688171268","-0.6287615460157394","-0.4542979916185141"
"352000","-0.5366168212518097","-0.6384096446633339","-0.4348239978402853"
"354000","-0.5495118422433733","-0.659945831000805","-0.43907785348594186"
"356000","-0.5532189802452921","-0.6696124067902565","-0.4368255537003279"
"358000","-0.5540146422013641","-0.6670478633046151","-0.44098142109811306"
"360000","-0.5606459326669574","-0.7062781408429146","-0.41501372449100016"
"362000","-0.5228587950393557","-0.6743791380524635","-0.371338452026248"
"364000","-0.5201701902598143","-0.6766750704497099","-0.36366531006991865"
"366000","-0.5235004749149084","-0.6852860926836729","-0.36171485714614393"
"368000","-0.5446741186827421","-0.7056293093413114","-0.3837189280241728"
"370000","-0.5510956836491823","-0.7147329457849264","-0.38745842151343823"
"372000","-0.55468974404037","-0.7121469148248434","-0.39723257325589656"
"374000","-0.5524772764742374","-0.7220436777919531","-0.3829108751565218"
"376000","-0.5472454458475113","-0.7137605752795935","-0.3807303164154291"
"378000","-0.5210907393693924","-0.6631535091251135","-0.3790279696136713"
"380000","-0.5188502824306488","-0.6603970970958472","-0.3773034677654505"
"382000","-0.5103013473749161","-0.633811707124114","-0.3867909876257181"
"384000","-0.5140777412056923","-0.649372945651412","-0.3787825367599726"
"386000","-0.49956840962171556","-0.6288625618070364","-0.3702742574363947"
"388000","-0.503109005652368","-0.6203706084936857","-0.3858474028110504"
"390000","-0.4974656680971384","-0.6118388270586729","-0.3830925091356039"
"392000","-0.5011184207350016","-0.6153658198565245","-0.38687102161347864"
"394000","-0.5076026909425855","-0.6065109043568373","-0.40869447752833366"
"396000","-0.5077931602671742","-0.5798065661638975","-0.43577975437045097"
"398000","-0.5261051294580101","-0.6073772167414426","-0.4448330421745777"
"400000","-0.5204026743024588","-0.5984294413775205","-0.44237590722739695"
"402000","-0.5235817419737577","-0.5773601602762938","-0.46980332367122174"
"404000","-0.5423526825010776","-0.5931769364327192","-0.49152842856943607"
"406000","-0.5491093894839287","-0.5964755307883024","-0.501743248179555"
"408000","-0.5495235887169838","-0.5934430383890867","-0.5056041390448809"
"410000","-0.5592022432386875","-0.5854758330434561","-0.5329286534339189"
"412000","-0.568507035113871","-0.6006903608888388","-0.5363237093389034"
"414000","-0.5718876414373517","-0.5917675029486418","-0.5520077799260616"
"416000","-0.5784937374666332","-0.5913435541093349","-0.5656439208239317"
"418000","-0.5996292812004685","-0.6245704911649227","-0.5746880712360144"
"420000","-0.5879363805428148","-0.6219023607671261","-0.5539704003185034"
"422000","-0.5911714915558696","-0.6253152245283127","-0.5570277585834265"
"424000","-0.5710497422143817","-0.5934517168998719","-0.5486477675288916"
"426000","-0.5715526784583926","-0.5912612664699555","-0.5518440904468298"
"428000","-0.5960134350135922","-0.6307295608520508","-0.5612973091751337"
"430000","-0.5876155573502182","-0.6344797459244728","-0.5407513687759637"
"432000","-0.5853981827944517","-0.644240645468235","-0.5265557201206684"
"434000","-0.6012345575541258","-0.6658882364630699","-0.5365808786451817"
"436000","-0.6019687873870134","-0.6698139727115631","-0.5341236020624638"
"438000","-0.5907668117433786","-0.6558005863428116","-0.5257330371439457"
"440000","-0.5919925124198198","-0.6427352184057236","-0.5412498064339161"
"442000","-0.5838156076520682","-0.6344599968194962","-0.5331712184846401"
"444000","-0.5729313369840383","-0.6267518573999404","-0.5191108165681362"
"446000","-0.5675771784037351","-0.6305920362472535","-0.5045623205602169"
"448000","-0.585874663516879","-0.6460808187723159","-0.5256685082614422"
"450000","-0.5804418537765741","-0.6436921122670174","-0.5171915952861309"
"452000","-0.589984109774232","-0.6351650702953339","-0.54480314925313"
"454000","-0.5849097178131342","-0.6093760389089584","-0.5604433967173099"
"456000","-0.6089760772883892","-0.6483051156997681","-0.5696470388770103"
"458000","-0.6040467484295369","-0.6342803865671158","-0.5738131102919578"
"460000","-0.6078074754774571","-0.6677672988176346","-0.5478476521372795"
"462000","-0.6114864025264979","-0.6894754718244076","-0.533497333228588"
"464000","-0.6239681891351938","-0.6933794496953487","-0.5545569285750389"
"466000","-0.6452307192236185","-0.7087937910854817","-0.5816676473617554"
"468000","-0.6548730894178152","-0.7423189358413219","-0.5674272429943085"
"470000","-0.640784262046218","-0.7166037599742413","-0.5649647641181946"
"472000","-0.6382921973988414","-0.702253444045782","-0.5743309507519007"
"474000","-0.6422602788731455","-0.712391681522131","-0.5721288762241602"
"476000","-0.6488629932329059","-0.7161163617670536","-0.5816096246987581"
"478000","-0.6765353364869953","-0.7501068474352359","-0.6029638255387545"
"480000","-0.6562258294597267","-0.7299570792913437","-0.5824945796281099"
"482000","-0.6686671166494489","-0.7157293888926506","-0.6216048444062472"
"484000","-0.6752867414429784","-0.7372410824894905","-0.6133324003964663"
"486000","-0.6729871184006333","-0.729312242269516","-0.6166619945317506"
"488000","-0.6708788226172329","-0.7572972281277179","-0.5844604171067477"
"490000","-0.689412451647222","-0.772882124632597","-0.6059427786618471"
"492000","-0.689949829094112","-0.7763133664429188","-0.6035862917453051"
"494000","-0.6936494871601462","-0.8042798988521099","-0.5830190754681825"
"496000","-0.6883855098416097","-0.8079118706285954","-0.5688591490546241"
"498000","-0.6740126243163831","-0.769684848934412","-0.5783403996983543"
"500000","-0.692722374193836","-0.7911214096844197","-0.5943233387032524"
"502000","-0.684415090943221","-0.7887560473382473","-0.5800741345481947"
"504000","-0.6670555002638139","-0.7803713275492191","-0.5537396729784086"
"506000","-0.6738483304926195","-0.7780782379209995","-0.5696184230642394"
"508000","-0.6626745765306987","-0.7578649625182152","-0.5674841905431822"
"510000","-0.6721232094266452","-0.7793893200159073","-0.5648570988373831"
"512000","-0.6636701117851771","-0.7649728459119797","-0.5623673776583746"
"514000","-0.6462009502598085","-0.7444843278825283","-0.5479175726370886"
"516000","-0.6408531029173172","-0.7422092269361019","-0.5394969788985327"
"518000","-0.6415911052771844","-0.7463643990457058","-0.536817811508663"
"520000","-0.6393840759643354","-0.756244080811739","-0.5225240711169318"
"522000","-0.6610182641097344","-0.7718557362258435","-0.5501807919936255"
"524000","-0.6617212019511498","-0.7456501798331737","-0.577792224069126"
"526000","-0.6713401273428463","-0.7614035122096539","-0.5812767424760387"
"528000","-0.6720926683186553","-0.7533818642795086","-0.5908034723578021"
"530000","-0.6605803557275794","-0.7570031462609768","-0.5641575651941821"
"532000","-0.6224990524887107","-0.7194157622754573","-0.5255823427019641"
"534000","-0.6261325501441024","-0.7352903403341771","-0.5169747599540279"
"536000","-0.63005203490844","-0.7155386666953564","-0.5445654031215236"
"538000","-0.645506424063351","-0.7369856618344783","-0.5540271862922236"
"540000","-0.6343985519348643","-0.7168875323235988","-0.5519095715461299"
"542000","-0.6229216187237763","-0.7145156870782375","-0.5313275503693149"
"544000","-0.6205650671920739","-0.7361759422719478","-0.5049541921121999"
"546000","-0.6328996942541562","-0.7278510738909244","-0.5379483146173879"
"548000","-0.6185369868180715","-0.707534322887659","-0.5295396507484839"
"550000","-0.6041414214274846","-0.6931961359083653","-0.515086706946604"
"552000","-0.6016896436712704","-0.6909615357220172","-0.5124177516205236"
"554000","-0.6081938826641999","-0.70680375918746","-0.5095840061409399"
"556000","-0.6088877036771737","-0.7286387525498867","-0.4891366548044607"
"558000","-0.612459172771778","-0.7202636040747166","-0.5046547414688394"
"560000","-0.610055132524576","-0.7358705423772335","-0.48423972267191856"
"562000","-0.6404738211794756","-0.7695212839543819","-0.5114263584045693"
"564000","-0.6385207277699374","-0.7552548146992922","-0.5217866408405826"
"566000","-0.6304589991061949","-0.7526656646281481","-0.5082523335842416"
"568000","-0.6075788552849554","-0.7444100833684206","-0.4707476272014901"
"570000","-0.6024567331164143","-0.7300310469418764","-0.4748824192909524"
"572000","-0.6001784557267092","-0.7399916792660952","-0.4603652321873233"
"574000","-0.6096844098134897","-0.7735694123059511","-0.4457994073210284"
"576000","-0.5864450025721453","-0.7595966274291277","-0.41329337771516295"
"578000","-0.5842222607298755","-0.739305446818471","-0.42913907464127987"
"580000","-0.5788076740666293","-0.7367691821604967","-0.4208461659727618"
"582000","-0.5736918297572993","-0.7287466246634722","-0.41863703485112636"
"584000","-0.5594994428916834","-0.726716643050313","-0.39228224273305384"
"586000","-0.5601653850241564","-0.7304715199023485","-0.38985925014596434"
"588000","-0.5638200952275656","-0.72813505358994","-0.3995051368651912"
"590000","-0.5793709384067915","-0.7556627506762743","-0.4030791261373088"
"592000","-0.5680605504452251","-0.7355311159789563","-0.40058998491149395"
"594000","-0.5774395174323581","-0.7210446809232235","-0.4338343539414927"
"596000","-0.578288494811859","-0.7010284531861544","-0.4555485364375636"
"598000","-0.5671381724043749","-0.7049960485845804","-0.4292802962241694"
"600000","-0.558862094299402","-0.6905662552267313","-0.42715793337207286"
"602000","-0.5684827494784258","-0.7002979484945535","-0.4366675504622981"
"604000","-0.5602875828905962","-0.704022275581956","-0.4165528901992366"
"606000","-0.5400116066797637","-0.6717726162821055","-0.40825059707742184"
"608000","-0.5257297291024589","-0.6456069330126047","-0.4058525251923129"
"610000","-0.5262608670978807","-0.6371441183239221","-0.41537761587183925"
"612000","-0.5360022664605639","-0.6648767457157373","-0.4071277872053906"
"614000","-0.5337064223526977","-0.6386456374078989","-0.4287672072974965"
"616000","-0.525390127801802","-0.6184032241255045","-0.4323770314780995"
"618000","-0.5082689218758605","-0.6102675048261881","-0.406270338925533"
"620000","-0.4882828961848281","-0.608505142107606","-0.3680606502620503"
"622000","-0.49817257677903404","-0.6305768144875765","-0.3657683390704915"
"624000","-0.5016595750371926","-0.6399849025718868","-0.3633342475024983"
"626000","-0.49634064652724197","-0.6316033030860126","-0.36107798996847124"
"628000","-0.4759713441203348","-0.5815156651847064","-0.3704270230559632"
"630000","-0.4767386733065359","-0.5794543801061809","-0.37402296650689093"
"632000","-0.4593076085741632","-0.5532038138620555","-0.3654114032862708"
"634000","-0.43881173667265105","-0.526887726020068","-0.3507357473252341"
"636000","-0.4363420502538793","-0.5483808781020343","-0.32430322240572423"
"638000","-0.4338453374500386","-0.5339612527005374","-0.3337294221995398"
"640000","-0.42553390604211017","-0.5376421995274723","-0.3134256125567481"
"642000","-0.4203227080102079","-0.5354958070628345","-0.3051496089575812"
"644000","-0.42707259095041084","-0.5212959402985871","-0.33284924160223456"
"646000","-0.4277431353810244","-0.5190806269831956","-0.3364056437788531"
"648000","-0.39837423770455643","-0.48679276229813695","-0.3099557131109759"
"650000","-0.4080856290343218","-0.49651164503768086","-0.31965961303096263"
"652000","-0.3847328958357684","-0.5002062986604869","-0.2692594930110499"
"654000","-0.40033285741461444","-0.5218107597343624","-0.27885495509486646"
"656000","-0.38912691143108535","-0.5017709950916469","-0.27648282777052374"
"658000","-0.37479440894676375","-0.499447671007365","-0.25014114688616246"
"660000","-0.35750523951603097","-0.4733758662454784","-0.2416346127865836"
"662000","-0.34312068071914836","-0.4471527252905071","-0.23908863614778966"
"664000","-0.337842648148071","-0.444845825266093","-0.23083947103004904"
"666000","-0.3326529907877557","-0.46686619652435185","-0.19843978505115956"
"668000","-0.3154514562780969","-0.4527204574458301","-0.17818245511036365"
"670000","-0.3251158678228967","-0.45640717579051854","-0.19382455985527486"
"672000","-0.3317400113563053","-0.4721386100165546","-0.19134141269605606"
"674000","-0.30541032173438","-0.42789811147376894","-0.182922531994991"
"676000","-0.30606360965175555","-0.4495725725404918","-0.16255464676301926"
"678000","-0.30368224435253066","-0.44727315289899705","-0.1600913358060643"
"680000","-0.3072639823029749","-0.438871763329953","-0.17565620127599688"
"682000","-0.290035563565325","-0.44852057127282025","-0.13155055585782974"
"684000","-0.2638174484740011","-0.42251889852806923","-0.10511599841993302"
"686000","-0.27338476420147345","-0.45007423220202325","-0.09669529620092362"
"688000","-0.25904395044548434","-0.43565294800326226","-0.08243495288770646"
"690000","-0.24179259390337393","-0.42165472684428096","-0.0619304609624669"
"692000","-0.25153605730039996","-0.42565245328471063","-0.07741966131608934"
"694000","-0.23122493118746207","-0.38139988837763666","-0.08104997399728746"
"696000","-0.23205588889773934","-0.3913498538546264","-0.07276192394085229"
"698000","-0.21170478714164348","-0.3831224888376892","-0.04028708544559777"
"700000","-0.1884817067300901","-0.35096281392499806","-0.02600059953518212"
"702000","-0.18311046191025526","-0.33668898267671465","-0.02953194114379585"
"704000","-0.19580835767555982","-0.3283640138618648","-0.06325270148925483"
"706000","-0.17849022455979138","-0.3320997409336269","-0.02488070818595588"
"708000","-0.16713546902406962","-0.323816600125283","-0.010454337922856211"
"710000","-0.1468480929778889","-0.29763293771073224","0.003936751754954457"
"712000","-0.1534505431400612","-0.31330761609598995","0.006406529815867543"
"714000","-0.1391427194373682","-0.29316616071388124","0.014880721839144826"
"716000","-0.1128479861514643","-0.25488544357940557","0.02918947127647698"
"718000","-0.11650147609878331","-0.2644688810221851","0.03146592882461846"
"720000","-0.11111606739927084","-0.2681181992404163","0.045886064441874624"
"722000","-0.1058713198499754","-0.27196872485801576","0.06022608515806496"
"724000","-0.10348638631869107","-0.29356428934261203","0.08659151670522988"
"726000","-0.10709907903335988","-0.2792517919652164","0.06505363389849662"
"728000","-0.10479266419075428","-0.28292894912883637","0.07334362074732781"
"730000","-0.10864025934599339","-0.29880614889785645","0.08152563020586967"
"732000","-0.11839998993091286","-0.30271597614511847","0.06591599628329277"
"734000","-0.10405773523263634","-0.2824064605496824","0.07429099008440972"
"736000","-0.08677037599496545","-0.2801051514409483","0.10656439945101738"
"738000","-0.07555092695169151","-0.28389892091974617","0.13279706701636315"
"740000","-0.0702246234100312","-0.2696440135501325","0.1291947667300701"
"742000","-0.07981667461805046","-0.27334863057360054","0.11371528133749961"
"744000","-0.06544505235739051","-0.2590012996457517","0.12811119493097067"
"746000","-0.06318996247835457","-0.29270197918638585","0.16632205422967672"
"748000","-0.05192477961070835","-0.2785482761822641","0.17469871696084738"
"750000","-0.03467149500735105","-0.2584115061722696","0.1890685161575675"
"752000","-0.03533740703947842","-0.26811668490991","0.19744187083095313"
"754000","-0.02999375705607235","-0.27770650243386624","0.21771898832172154"
"756000","-0.024593235002830616","-0.2753705141507089","0.22618404414504767"
"758000","-0.046200401773676264","-0.3091091225109994","0.2167083189636469"
"760000","-0.05586668013595045","-0.30683944320306183","0.19510608293116094"
"762000","-0.026574139585718512","-0.27452933764085174","0.22138105846941472"
"764000","-0.00929707991890609","-0.2542645783536136","0.23567041851580142"
"766000","0.001997641557827584","-0.2459888262860477","0.24998410940170288"
"768000","0.02230350428260862","-0.22573175800964237","0.2703387665748596"
"770000","0.03965665900148453","-0.21141398085281252","0.2907272988557816"
"772000","0.04480724443681537","-0.19144397674128413","0.2810584656149149"
"774000","0.06509306062944234","-0.16523297665640713","0.2954190979152918"
"776000","0.0493764989543706","-0.19296355841681362","0.2917165563255548"
"778000","0.051695034103468054","-0.20873951075598599","0.3121295789629221"
"780000","0.06293681730516255","-0.21260957656428217","0.3384832111746073"
"782000","0.06821918641217052","-0.21042179761454463","0.3468601704388857"
"784000","0.07648521368391811","-0.19022611139342188","0.3431965387612581"
"786000","0.08182352502830327","-0.1999714913778007","0.36361854143440725"
"788000","0.09911022049374878","-0.18576475841924547","0.383985199406743"
"790000","0.10741192293353378","-0.1476101110689342","0.3624339569360018"
"792000","0.10369743377901615","-0.13939448600634932","0.3467893535643816"
"794000","0.12389872492291035","-0.12522284215316176","0.37302029199898246"
"796000","0.12621035096235572","-0.12301135612651706","0.37543205805122853"
"798000","0.14351440397091209","-0.09678140653297305","0.38381021447479724"
"800000","0.1338014948833734","-0.11254850445315241","0.3801514942198992"
"802000","0.13617942054755985","-0.08623778967186808","0.3585966307669878"
"804000","0.14142399926669896","-0.07809263734146953","0.36094063587486747"
"806000","0.14970749055035412","-0.08787725774571299","0.3872922388464212"
"808000","0.16098036562092605","-0.07967062978073955","0.4016313610225916"
"810000","0.18420615629293025","-0.05358161656185985","0.4219939291477203"
"812000","0.20745676689781248","-0.027398852985352277","0.44231238678097723"
"814000","0.22172170692123472","-0.031160275619477033","0.4746036894619465"
"816000","0.23900549166835844","-0.010963455121964217","0.4889744384586811"
"818000","0.250293720299378","0.015255436021834611","0.48533200457692144"
"820000","0.2615997999254614","0.04145885618403554","0.4817407436668873"
"822000","0.28783622913993895","0.04967006118968129","0.5260023970901966"
"824000","0.2930129657313228","0.06971308715641499","0.5163128443062306"
"826000","0.3072390396520496","0.07786003239452839","0.5366180469095707"
"828000","0.31550754051655533","0.0681601781398058","0.5628549028933049"
"830000","0.33874789338558914","0.08241079039871693","0.5950849963724614"
"832000","0.34396771114319563","0.08451549954712391","0.6034199227392674"
"834000","0.34919317450374365","0.06881704188883304","0.6295693071186542"
"836000","0.3693460741266609","0.10090945817530156","0.6377826900780201"
