"Step","Grouped runs - collection/reward/mean_ext_return_100","Grouped runs - collection/reward/mean_ext_return_100__MIN","Grouped runs - collection/reward/mean_ext_return_100__MAX"
"522000","-2.297995571024715","-2.3459955661371352","-2.249995575912294"
"524000","-2.300995569489894","-2.3219955666437726","-2.2799955723360155"
"526000","-2.312995575331149","-2.3399955757036786","-2.2859955749586196"
"528000","-2.3159955748543117","-2.333995576657353","-2.297995573051271"
"530000","-2.3069955709204057","-2.339995573319493","-2.2739955685213182"
"532000","-2.270995567701755","-2.303995569504796","-2.237995565898714"
"534000","-2.2769955673441267","-2.3219955690279583","-2.231995565660295"
"536000","-2.282995566584168","-2.30399557108432","-2.2619955620840164"
"538000","-2.3009955633617913","-2.327995567739008","-2.273995558984575"
"540000","-2.2919955630041633","-2.309995569407938","-2.273995556600389"
"542000","-2.282995564002542","-2.3099955711960773","-2.2559955568090073"
"544000","-2.282995565656572","-2.3339955718815326","-2.2319955594316117"
"546000","-2.2979955658800897","-2.3279955752193926","-2.2679955565407863"
"548000","-2.2859955665953455","-2.309995578080416","-2.261995555110275"
"550000","-2.2739955625422295","-2.2979955776035785","-2.2499955474808804"
"552000","-2.2739955625422295","-2.2979955776035785","-2.2499955474808804"
"554000","-2.282995563495904","-2.3159955795109273","-2.2499955474808804"
"556000","-2.28599556242302","-2.3399955780804156","-2.2319955467656247"
"558000","-2.2919955633617928","-2.3339955784380435","-2.249995548285542"
"560000","-2.2919955585934213","-2.3519955779612065","-2.231995539225636"
"562000","-2.324995556954293","-2.387995581984519","-2.261995531924067"
"564000","-2.324995556954293","-2.375995579123496","-2.27399553478509"
"566000","-2.3189955593980836","-2.3759955797195427","-2.2619955390766244"
"568000","-2.297995557967572","-2.369995580673217","-2.2259955352619274"
"570000","-2.2949955602325485","-2.3579955837726585","-2.231995536692439"
"572000","-2.2949955626167347","-2.369995589017867","-2.2199955362156016"
"574000","-2.3069955622442055","-2.405995588749647","-2.2079955357387644"
"576000","-2.2859955658800892","-2.3939955954253676","-2.177995536334811"
"578000","-2.2859955658800892","-2.3759955982863903","-2.1959955334737877"
"580000","-2.282995564568787","-2.3759955947101115","-2.189995534427462"
"582000","-2.2799955644495773","-2.369995596855879","-2.1899955320432762"
"584000","-2.2679955632127804","-2.369995596855879","-2.165995529569682"
"586000","-2.270995559561995","-2.3759955943226805","-2.16599552480131"
"588000","-2.276995558012275","-2.3759955919384947","-2.1779955240860547"
"590000","-2.294995559323577","-2.4059955931305876","-2.183995525516566"
"592000","-2.285995557773856","-2.387995592415332","-2.18399552313238"
"594000","-2.297995559442786","-2.3759955919384947","-2.2199955269470775"
"596000","-2.300995558965949","-2.357995590031146","-2.243995527900752"
"598000","-2.2919955577142517","-2.3639955890774718","-2.219995526351031"
"600000","-2.2859955584444087","-2.3519955929219716","-2.2199955239668454"
"602000","-2.297995561052112","-2.3639955981671803","-2.231995523937044"
"604000","-2.2919955626018327","-2.3699956043660633","-2.213995520837602"
"606000","-2.2739955648221053","-2.339995607852934","-2.207995521791277"
"608000","-2.2619955631531754","-2.315995604515074","-2.207995521791277"
"610000","-2.264995558802036","-2.3099955983161906","-2.2199955192878815"
"612000","-2.276995556894687","-2.3399955995082835","-2.213995514281091"
"614000","-2.2769955542869846","-2.3159955981075746","-2.2379955104663942"
"616000","-2.2709955528564727","-2.297995596200226","-2.24399550951272"
"618000","-2.255995549891143","-2.2919955852329714","-2.219995514549314"
"620000","-2.23799554716423","-2.2919955852329714","-2.1839955090954892"
"622000","-2.249995545852928","-2.3159955873787386","-2.1839955043271173"
"624000","-2.2559955446608364","-2.3279955860674364","-2.1839955032542364"
"626000","-2.252995541859418","-2.3219955852329712","-2.183995498485865"
"628000","-2.234995541688054","-2.273995586797591","-2.1959954965785164"
"630000","-2.2379955418072632","-2.2739955879896843","-2.201995495624842"
"632000","-2.2229955406151705","-2.249995588228103","-2.1959954930022376"
"634000","-2.204995544087142","-2.2259955908805114","-2.1839954972937723"
"636000","-2.2049955446831886","-2.249995591834186","-2.159995497532191"
"638000","-2.2049955442547797","-2.2379955928847175","-2.171995495624842"
"640000","-2.1989955452084544","-2.2439955895468575","-2.153995500870051"
"642000","-2.195995544791222","-2.2439955895468575","-2.1479955000355857"
"644000","-2.2049955487251283","-2.231995592646299","-2.1779955048039574"
"646000","-2.207995547652245","-2.231995595030485","-2.1839955002740044"
"648000","-2.1809955465793607","-2.201995590262113","-2.1599955028966087"
"650000","-2.1929955431818966","-2.213995585970579","-2.171995500393214"
"652000","-2.171995541289448","-2.2199955838248115","-2.123995498754084"
"654000","-2.189995535746216","-2.243995579414068","-2.1359954920783637"
"656000","-2.1809955312162628","-2.2259955727383476","-2.135995489694178"
"658000","-2.1689955319315186","-2.2259955751225333","-2.111995488740504"
"660000","-2.1539955346137276","-2.2019955789372307","-2.1059954902902245"
"662000","-2.1419955348521467","-2.177995581559835","-2.1059954881444582"
"664000","-2.1389955400973553","-2.1779955887123923","-2.0999954914823182"
"666000","-2.1359955375939603","-2.201995587281881","-2.0699954879060396"
"668000","-2.120995535209775","-2.1899955820366723","-2.051995488382877"
"670000","-2.1329955338984723","-2.195995579890905","-2.0699954879060396"
"672000","-2.141995535448193","-2.213995586566625","-2.0699954843297608"
"674000","-2.1179955337345584","-2.1719955869540537","-2.0639954805150635"
"676000","-2.1209955344498144","-2.1959955879077278","-2.045995480991901"
"678000","-2.120995536834","-2.1959955926760997","-2.045995480991901"
"680000","-2.1269955361783492","-2.189995593629774","-2.0639954787269246"
"682000","-2.111995533868669","-2.201995585761961","-2.0219954819753774"
"684000","-2.0879955323189483","-2.1779955824241006","-1.9979954822137962"
"686000","-2.0999955327957855","-2.207995584808286","-1.9919954807832847"
"688000","-2.0879955296218373","-2.1959955795630774","-1.979995479680597"
"690000","-2.07299552246928","-2.1839955743178687","-1.9619954706206908"
"692000","-2.0849955265223956","-2.18999557574838","-1.979995477296411"
"694000","-2.0669955221861573","-2.147995569221671","-1.985995475150644"
"696000","-2.069995524093506","-2.1599955768510655","-1.9799954713359467"
"698000","-2.0519955235868657","-2.153995575331146","-1.9499954718425851"
"700000","-2.0309955239444935","-2.1239955729469604","-1.9379954749420267"
"702000","-2.0279955228865107","-2.111995571784669","-1.9439954739883525"
"704000","-2.0429955244027043","-2.1059955745264825","-1.9799954742789259"
"706000","-2.027995523806658","-2.111995571784669","-1.9439954758286466"
"708000","-2.018995524045076","-2.105995569162064","-1.9319954789280882"
"710000","-2.000995519828048","-2.0819955634400187","-1.919995476216077"
"712000","-2.0099955201856754","-2.0999955677315527","-1.9199954726397983"
"714000","-1.997995516445485","-2.081995564065869","-1.9139954688251009"
"716000","-1.9739955148510604","-2.0459955637380425","-1.901995465964078"
"718000","-1.979995513897386","-2.0579955642148797","-1.9019954635798921"
"720000","-1.9769955173544553","-2.063995568029577","-1.8899954666793337"
"722000","-1.9739955225996644","-2.069995576612646","-1.8779954685866824"
"724000","-1.973995523061601","-2.0939955761060083","-1.853995470017194"
"726000","-1.9799955227039732","-2.0819955732449853","-1.877995472162961"
"728000","-1.9799955238960663","-2.087995572291311","-1.8719954755008212"
"730000","-1.9859955229423916","-2.105995569430288","-1.8659954764544955"
"732000","-1.9979955216310894","-2.1119955708607994","-1.8839954724013797"
"734000","-1.9859955195598284","-2.0939955701455437","-1.8779954689741134"
"736000","-1.9709955206923155","-2.0939955712184246","-1.8479954701662065"
"738000","-1.9619955233894255","-2.099995575033122","-1.8239954717457294"
"740000","-1.95899552024528","-2.0879955714866445","-1.8299954690039157"
"742000","-1.970995516981925","-2.093995569936924","-1.847995464026926"
"744000","-1.9589955138228787","-2.081995565883808","-1.8359954617619496"
"746000","-1.9589955168776167","-2.117995570890598","-1.7999954628646355"
"748000","-1.9499955148063557","-2.1059955680295754","-1.7939954615831357"
"750000","-1.9349955171905413","-2.087995570890598","-1.7819954634904844"
"752000","-1.9379955173097505","-2.0999955701753423","-1.7759954644441587"
"754000","-1.9349955177865876","-2.1119955730363653","-1.75799546253681"
"756000","-1.931995517071332","-2.1119955706521796","-1.7519954634904844"
"758000","-1.9559955141507044","-2.1479955679103657","-1.7639954603910428"
"760000","-1.9679955158196343","-2.1479955679103657","-1.7879954637289028"
"762000","-1.94099551742896","-2.1179955631419944","-1.7639954717159254"
"764000","-1.9259955154173032","-2.099995561979704","-1.7519954688549024"
"766000","-1.9169955131076222","-2.093995560221365","-1.7399954659938794"
"768000","-1.8989955137185688","-2.0759955601021556","-1.721995467334982"
"770000","-1.8839955111704696","-2.0639955592974912","-1.7039954630434477"
"772000","-1.8809955104552136","-2.0459955573901425","-1.7159954635202848"
"774000","-1.8629955091439114","-2.0219955540522823","-1.7039954642355406"
"776000","-1.8809955101571902","-2.051995557628561","-1.7099954626858198"
"778000","-1.880995510753237","-2.0699955595359096","-1.6919954619705642"
"780000","-1.8719955139718878","-2.0759955639466536","-1.667995463997122"
"782000","-1.8689955162368643","-2.0759955651387463","-1.6619954673349822"
"784000","-1.8629955164603826","-2.0579955668076764","-1.6679954661130887"
"786000","-1.859995514553034","-2.0699955631121885","-1.6499954659938794"
"788000","-1.8449955130629179","-2.057995562635351","-1.6319954634904843"
"790000","-1.8389955158047315","-2.0219955623969326","-1.6559954692125303"
"792000","-1.8449955178312893","-2.0159955597743284","-1.6739954758882505"
"794000","-1.8269955165199874","-2.00399556287377","-1.6499954701662045"
"796000","-1.8269955153278943","-2.0039955652579557","-1.649995465397833"
"798000","-1.8119955155961156","-1.9799955668374787","-1.6439954643547525"
"800000","-1.8239955139122843","-1.9979955620393048","-1.649995465785264"
"802000","-1.8239955127201917","-1.9739955610856306","-1.6739954643547525"
