frame,step,timestamp,eval_return_mean,eval_return_std,eval_return_min,eval_return_max,algorithm,environment,task,seed,eval_win_rate
222000,110,2026-05-22T20:55:17.413757,3.0540151596069336,1.8249496221542358,1.0682281255722046,7.677620887756348,qmix,smacv2,terran_10_vs_10,100,0.0
224000,111,2026-05-22T20:59:39.676861,2.790755033493042,1.4148454666137695,0.3709404170513153,5.652892589569092,qmix,smacv2,terran_10_vs_10,100,0.0
226000,112,2026-05-22T21:04:03.759607,2.885066509246826,1.4961695671081543,0.7397017478942871,6.314049243927002,qmix,smacv2,terran_10_vs_10,100,0.0
228000,113,2026-05-22T21:08:27.919223,3.2030749320983887,1.6668905019760132,0.7282977104187012,8.181817054748535,qmix,smacv2,terran_10_vs_10,100,0.05000000074505806
230000,114,2026-05-22T21:12:49.637145,2.110358715057373,1.2755805253982544,0.33528780937194824,4.719008922576904,qmix,smacv2,terran_10_vs_10,100,0.0
232000,115,2026-05-22T21:17:00.894598,2.494697093963623,1.079439401626587,0.8100465536117554,4.677685737609863,qmix,smacv2,terran_10_vs_10,100,0.0
234000,116,2026-05-22T21:21:05.472290,3.0358469486236572,1.509210228919983,0.8406387567520142,6.064712047576904,qmix,smacv2,terran_10_vs_10,100,0.0
236000,117,2026-05-22T21:25:12.905156,3.1577348709106445,1.3665122985839844,1.4116533994674683,6.231406211853027,qmix,smacv2,terran_10_vs_10,100,0.0
238000,118,2026-05-22T21:29:26.830430,2.855316638946533,2.0486910343170166,1.1382522583007812,10.826447486877441,qmix,smacv2,terran_10_vs_10,100,0.05000000074505806
240000,119,2026-05-22T21:33:33.492925,2.5947928428649902,1.1054551601409912,0.9608567357063293,4.735538005828857,qmix,smacv2,terran_10_vs_10,100,0.0
242000,120,2026-05-22T21:37:41.285350,3.1704609394073486,1.2053693532943726,1.2607501745224,6.165131092071533,qmix,smacv2,terran_10_vs_10,100,0.0
244000,121,2026-05-22T21:41:57.434040,3.287601947784424,1.2426283359527588,1.3625184297561646,5.826446056365967,qmix,smacv2,terran_10_vs_10,100,0.0
246000,122,2026-05-22T21:46:05.326176,2.3359179496765137,1.14683198928833,0.388365238904953,4.380165100097656,qmix,smacv2,terran_10_vs_10,100,0.0
