"Step","Grouped runs - mean_int_return_100","Grouped runs - mean_int_return_100__MIN","Grouped runs - mean_int_return_100__MAX"
"678000","-0.3141331239331242","-0.3711862653386197","-0.2800900992373063"
"680000","-0.297553871288333","-0.38056019853038026","-0.2182722265714838"
"682000","-0.271566157063547","-0.3564442440567656","-0.18820351617943382"
"684000","-0.2899465328901425","-0.3873985104819877","-0.17733442292295518"
"686000","-0.27300418474923943","-0.349073630619154","-0.18858102483890257"
"688000","-0.2617718617317248","-0.3842805567526376","-0.13599162832583533"
"690000","-0.2269302225142699","-0.3376452332835762","-0.10126726750313546"
"692000","-0.22298997921388952","-0.3329851408133401","-0.10701098358846509"
"694000","-0.24044882814486243","-0.36755168742971733","-0.1276705748311361"
"696000","-0.22954619183912303","-0.3450481161131176","-0.13879693744733237"
"698000","-0.2114766332300206","-0.3218875493231462","-0.11855045685806555"
"700000","-0.20353467861340813","-0.29445631187094845","-0.1486026615535958"
"702000","-0.21700990812692914","-0.26036227713676646","-0.16857358497875982"
"704000","-0.22868433270994382","-0.2748913645414868","-0.20414638519386066"
"706000","-0.22056160823562343","-0.25258486038877165","-0.16436534404027048"
"708000","-0.220696612844981","-0.29300933393387835","-0.13981959174963415"
"710000","-0.22484756473609016","-0.2844548408173724","-0.15126017406693432"
"712000","-0.24831738616077934","-0.3242297007468297","-0.18692707377456838"
"714000","-0.25251831795376595","-0.35752823550734325","-0.19908436663768955"
"716000","-0.2347620894762271","-0.34056336844075136","-0.16963009283614525"
"718000","-0.2341085294641235","-0.3274833064000414","-0.1481588368876255"
"720000","-0.24071430497525825","-0.35247646934096705","-0.1459847719328827"
"722000","-0.2483278387130947","-0.37195054913987413","-0.13248862373660084"
"724000","-0.2278007120704909","-0.3397351523011457","-0.13535262205376056"
"726000","-0.245904563493333","-0.36657434303296027","-0.17597328689944697"
"728000","-0.2068962518098658","-0.3551569872091641","-0.10171916225717005"
"730000","-0.19822924020770494","-0.3530856390011614","-0.06531259951159889"
"732000","-0.18711606476991927","-0.35133323674119316","-0.03531515713945563"
"734000","-0.19962698388208813","-0.3595365471591358","-0.09073107617419746"
"736000","-0.21595622473862508","-0.3407744716343586","-0.12959293878708564"
"738000","-0.22814046427650705","-0.3367592111422563","-0.15736001948338532"
"740000","-0.19184295297142917","-0.29098209495999616","-0.06946238768253538"
"742000","-0.1765691300316636","-0.25901968540661613","-0.06669043873986819"
"744000","-0.20562499096543374","-0.26699895009069585","-0.09365159425031751"
"746000","-0.2061947141279913","-0.2844492036200245","-0.09753879443201006"
"748000","-0.18352397825918162","-0.28862003868940517","-0.0779418449189398"
"750000","-0.18808772024276066","-0.24926903961907373","-0.1388515856232989"
"752000","-0.18986827762186778","-0.2480962816526298","-0.15094420241234185"
"754000","-0.18791362141262283","-0.220304722675919","-0.1696364669042523"
"756000","-0.19793971761567689","-0.22866809653182288","-0.1709235272752703"
"758000","-0.18907077665568187","-0.20523376916634153","-0.16608023340660652"
"760000","-0.1449638648424625","-0.17528191337705365","-0.11183524950906207"
"762000","-0.1335413239271863","-0.1681205891051214","-0.09522111804956143"
"764000","-0.09727042192146111","-0.1461129456621711","-0.013861530894038831"
"766000","-0.10645935192474403","-0.18436061472509757","-0.03356288223024237"
"768000","-0.07331337633592312","-0.15584697375091494","-0.024270955953837933"
"770000","-0.060955393900640024","-0.14798094823042626","-0.0036913239640161645"
"772000","-0.018980841721574177","-0.08118475709902122","0.039947696545627014"
"774000","0.0016797064462140906","-0.05556601766590028","0.08826571514504035"
"776000","0.021586614092553667","-0.030477899366498598","0.08614569353172559"
"778000","0.030241687221582353","-0.04568298289829184","0.10240650409390221"
"780000","0.043074630877016414","-0.005222661174120713","0.10922877183719537"
"782000","0.04399639516170767","-0.0025680313534103562","0.08086019068257885"
"784000","0.071121463804188","-0.03908217878322473","0.19993995592603453"
"786000","0.10059087847859334","0.009017857104256087","0.22155847084615377"
"788000","0.10082356872604818","0.0359644335400735","0.2248067193502211"
"790000","0.07083789122905236","-0.012045637682749683","0.2149408806958817"
"792000","0.052911043488274974","-0.027749990978947637","0.1794539128202595"
"794000","0.04421516546196649","-0.06939573048122115","0.16237699129671085"
"796000","0.020364844558149308","-0.10691002512080015","0.16355311393790173"
